eventid,ip,label
1,106.13.65.106,2
1,92.222.72.234,3
1,106.13.65.106,2
1,112.158.118.159,3
1,37.139.2.218,3
1,103.129.222.207,3
1,88.214.26.97,3
1,142.93.121.47,3
1,130.180.8.150,3
1,180.76.183.164,3
1,94.180.247.20,3
1,63.240.240.74,3
1,106.12.23.223,3
1,112.85.42.94,3
1,112.85.42.94,3
1,178.33.12.237,3
1,151.80.200.116,3
1,112.85.42.94,3
1,191.232.163.135,3
1,106.54.121.45,3
1,92.222.72.234,3
1,88.214.26.93,3
1,107.173.42.236,3
1,118.25.196.31,3
1,89.179.246.46,3
1,141.98.81.150,3
1,37.139.2.218,3
1,5.188.86.219,3
1,106.12.186.91,3
1,106.12.23.223,3
1,88.214.26.88,3
1,125.212.233.50,3
1,5.182.39.97,3
1,112.85.42.94,3
1,94.180.247.20,3
1,112.85.42.94,3
1,112.85.42.94,3
1,151.80.200.116,3
1,49.103.241.192,3
1,178.33.12.237,3
1,130.180.8.150,3
1,92.222.72.234,3
1,112.158.118.159,3
1,142.93.121.47,3
1,5.188.86.219,3
1,180.76.183.164,3
1,106.13.65.106,3
1,106.12.23.223,3
1,118.25.196.31,3
1,103.129.222.207,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,37.139.2.218,3
1,94.180.247.20,3
1,63.240.240.74,3
1,89.179.246.46,3
1,178.33.12.237,3
1,151.80.200.116,3
1,92.222.72.234,3
1,130.180.8.150,3
1,106.12.23.223,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,5.182.39.91,3
1,5.188.86.219,3
1,118.25.196.31,3
1,94.180.247.20,3
1,191.232.163.135,3
1,37.139.2.218,3
1,125.212.233.50,3
1,106.12.186.91,3
1,180.76.183.164,3
1,142.93.121.47,3
1,178.33.12.237,3
1,112.85.42.94,3
1,112.85.42.94,3
1,106.12.23.223,3
1,112.85.42.94,3
1,88.214.26.97,3
1,112.158.118.159,3
1,92.222.72.234,3
1,151.80.200.116,3
1,130.180.8.150,3
1,63.240.240.74,3
1,89.179.246.46,3
1,106.54.121.45,3
1,106.13.65.106,3
1,94.180.247.20,3
1,112.85.42.94,3
1,112.85.42.94,3
1,103.129.222.207,3
1,112.85.42.94,3
1,106.12.23.223,3
1,118.25.196.31,3
1,185.216.140.192,3
1,185.216.140.192,3
1,185.216.140.192,3
1,178.33.12.237,3
1,37.139.2.218,3
1,185.216.140.192,3
1,185.216.140.192,3
1,185.216.140.192,3
1,185.216.140.192,3
1,92.222.72.234,3
1,88.214.26.90,3
1,5.188.86.210,3
1,52.91.196.196,3
1,151.80.200.116,3
1,180.76.183.164,3
1,94.180.247.20,3
1,106.12.23.223,3
1,142.93.121.47,3
1,130.180.8.150,3
1,178.33.12.237,3
1,106.12.186.91,3
1,5.188.86.207,3
1,118.25.196.31,3
1,37.139.2.218,3
1,112.158.118.159,3
1,92.222.72.234,3
1,89.179.246.46,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,63.240.240.74,3
1,151.80.200.116,3
1,106.12.23.223,3
1,191.232.163.135,3
1,94.180.247.20,3
1,106.13.65.106,3
1,5.182.39.97,3
1,178.33.12.237,3
1,5.188.86.219,3
1,130.180.8.150,3
1,103.129.222.207,3
1,112.85.42.94,3
1,112.85.42.94,3
1,92.222.72.234,3
1,112.85.42.94,3
1,180.76.183.164,3
1,106.12.23.223,3
1,37.139.2.218,3
1,118.25.196.31,3
1,142.93.121.47,3
1,151.80.200.116,3
1,94.180.247.20,3
1,89.179.246.46,3
1,178.33.12.237,3
1,106.54.121.45,3
1,106.12.23.223,3
1,106.12.186.91,3
1,112.158.118.159,3
1,92.222.72.234,3
1,141.98.81.150,3
1,88.214.26.97,3
1,130.180.8.150,3
1,63.240.240.74,3
1,37.139.2.218,3
1,118.25.196.31,3
1,151.80.200.116,3
1,94.180.247.20,3
1,5.188.86.210,3
1,106.12.23.223,3
1,180.76.183.164,3
1,106.13.65.106,3
1,178.33.12.237,3
1,92.222.72.234,3
1,142.93.121.47,3
1,103.129.222.207,3
1,88.214.26.88,3
1,191.232.163.135,3
1,89.179.246.46,3
1,88.214.26.90,3
1,5.188.86.207,3
1,37.139.2.218,3
1,5.188.62.13,3
1,91.93.137.37,3
1,106.12.23.223,3
1,94.180.247.20,3
1,91.93.137.37,3
0,91.93.137.37,0
1,91.93.137.37,2
1,91.93.137.37,2
1,91.93.137.37,1
1,91.93.137.37,2
1,91.93.137.37,1
1,91.93.137.37,2
1,118.25.196.31,3
1,151.80.200.116,3
1,130.180.8.150,3
1,91.93.137.37,2
1,91.93.137.37,2
1,91.93.137.37,2
1,91.93.137.37,2
1,91.93.137.37,1
1,91.93.137.37,2
1,91.93.137.37,2
1,106.54.121.45,3
1,178.33.12.237,3
1,92.222.72.234,3
1,112.158.118.159,3
1,63.240.240.74,3
1,106.12.186.91,3
1,106.12.23.223,3
1,180.76.183.164,3
1,141.98.81.150,3
1,5.188.86.219,3
1,37.139.2.218,3
1,94.180.247.20,3
1,151.80.200.116,3
1,118.25.196.31,3
1,141.98.81.150,3
1,130.180.8.150,3
1,89.179.246.46,3
1,178.33.12.237,3
1,142.93.121.47,3
1,88.214.26.89,3
1,106.13.65.106,3
1,92.222.72.234,3
1,106.12.23.223,3
1,94.180.247.20,3
1,103.129.222.207,3
1,37.139.2.218,3
1,151.80.200.116,3
1,106.12.23.223,3
1,178.33.12.237,3
1,118.25.196.31,3
1,52.91.196.196,3
1,180.76.183.164,3
1,112.158.118.159,3
1,63.240.240.74,3
1,191.232.163.135,3
1,92.222.72.234,3
1,130.180.8.150,3
1,88.214.26.88,3
1,88.214.26.92,3
1,106.12.186.91,3
1,112.85.42.94,3
1,112.85.42.94,3
1,94.180.247.20,3
1,112.85.42.94,3
1,89.179.246.46,3
1,187.189.63.82,3
1,106.12.23.223,3
1,142.93.121.47,3
1,37.139.2.218,3
1,178.33.12.237,3
1,151.80.200.116,3
1,92.222.72.234,3
1,118.25.196.31,3
1,5.188.86.221,3
1,106.54.121.45,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,106.13.65.106,3
1,130.180.8.150,3
1,94.180.247.20,3
1,111.62.12.169,3
1,88.214.26.90,3
1,106.12.23.223,3
1,180.76.183.164,3
1,141.98.81.150,3
1,103.129.222.207,3
1,37.139.2.218,3
1,63.240.240.74,3
1,5.188.86.219,3
1,178.33.12.237,3
1,151.80.200.116,3
1,112.158.118.159,3
1,92.222.72.234,3
1,89.179.246.46,3
1,118.25.196.31,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,106.12.23.223,3
1,88.214.26.92,3
1,94.180.247.20,3
1,142.93.121.47,3
1,141.98.81.138,3
1,106.12.186.91,3
1,130.180.8.150,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,106.54.121.45,3
1,141.98.81.37,3
1,178.33.12.237,3
1,92.222.72.234,3
1,37.139.2.218,3
1,151.80.200.116,3
1,106.12.23.223,3
1,180.76.183.164,3
1,88.214.26.90,3
1,118.25.196.31,3
1,94.180.247.20,3
1,202.153.129.217,3
1,88.214.26.89,3
1,112.85.42.94,3
1,112.85.42.94,3
1,106.13.65.106,3
1,89.179.246.46,3
1,63.240.240.74,3
1,106.12.23.223,3
1,112.158.118.159,3
1,92.222.72.234,3
1,178.33.12.237,3
1,130.180.8.150,3
1,103.129.222.207,3
1,151.80.200.116,3
1,37.139.2.218,3
1,5.182.39.92,3
1,142.93.121.47,3
1,112.85.42.94,3
1,112.85.42.94,3
1,94.180.247.20,3
1,112.85.42.94,3
1,5.188.86.221,3
1,118.25.196.31,3
1,106.12.23.223,3
1,106.12.186.91,3
1,180.76.183.164,3
1,92.222.72.234,3
1,178.33.12.237,3
1,89.179.246.46,3
1,112.85.42.94,3
1,112.85.42.94,3
1,37.139.2.218,3
1,112.85.42.94,3
1,5.188.86.219,3
1,130.180.8.150,3
1,151.80.200.116,3
1,94.180.247.20,3
1,106.12.23.223,3
1,63.240.240.74,3
1,5.188.87.58,3
1,118.25.196.31,3
1,5.188.86.210,3
1,92.222.72.234,3
1,106.13.65.106,3
1,142.93.121.47,3
1,112.85.42.94,3
1,112.158.118.159,3
1,112.85.42.94,3
1,112.85.42.94,3
1,178.33.12.237,3
1,106.54.121.45,3
1,106.12.23.223,3
1,37.139.2.218,3
1,91.93.137.37,3
1,103.129.222.207,3
1,180.76.183.164,3
1,94.180.247.20,3
1,151.80.200.116,3
1,88.214.26.92,3
1,91.93.137.37,3
1,91.93.137.37,3
1,91.93.137.37,3
1,130.180.8.150,3
1,89.179.246.46,3
1,112.85.42.94,3
1,112.85.42.94,3
1,92.222.72.234,3
1,112.85.42.94,3
1,106.12.186.91,3
1,118.25.196.31,3
1,104.54.180.97,3
1,52.91.196.196,3
1,195.3.147.47,3
1,178.33.12.237,3
1,106.12.23.223,3
1,111.62.12.169,3
1,141.98.81.150,3
1,63.240.240.74,3
1,94.180.247.20,3
1,37.139.2.218,3
1,151.80.200.116,3
1,142.93.121.47,3
1,112.85.42.94,3
1,88.214.26.90,3
1,106.54.121.45,3
1,92.222.72.234,3
1,106.12.23.223,3
1,112.158.118.159,3
1,180.76.183.164,3
1,118.25.196.31,3
1,178.33.12.237,3
1,106.13.65.106,3
1,89.179.246.46,3
1,94.180.247.20,3
1,151.80.200.116,3
1,106.12.23.223,3
1,37.139.2.218,3
1,92.222.72.234,3
1,5.182.39.91,3
1,5.188.86.219,3
1,103.129.222.207,3
1,5.188.62.13,3
1,106.12.186.91,3
1,5.182.39.96,3
1,178.33.12.237,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,63.240.240.74,3
1,118.25.196.31,3
1,94.180.247.20,3
1,142.93.121.47,3
1,106.12.23.223,3
1,106.54.121.45,3
1,151.80.200.116,3
1,180.76.183.164,3
1,92.222.72.234,3
1,37.139.2.218,3
1,112.158.118.159,3
1,89.179.246.46,3
1,111.62.12.169,3
1,178.33.12.237,3
1,106.12.23.223,3
1,94.180.247.20,3
1,118.25.196.31,3
1,106.13.65.106,3
1,88.214.26.92,3
1,151.80.200.116,3
1,92.222.72.234,3
1,37.139.2.218,3
1,106.12.23.223,3
1,63.240.240.74,3
1,142.93.121.47,3
1,178.33.12.237,3
1,103.129.222.207,3
1,46.165.147.104,3
1,180.76.183.164,3
1,106.54.121.45,3
1,106.12.186.91,3
1,94.180.247.20,3
1,89.179.246.46,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,92.222.72.234,3
1,141.98.81.37,3
1,151.80.200.116,3
1,141.98.81.37,3
1,118.25.196.31,3
1,106.12.23.223,3
1,88.214.26.90,3
1,112.158.118.159,3
1,37.139.2.218,3
1,178.33.12.237,3
1,5.182.39.91,3
1,5.188.86.219,3
1,5.188.62.13,3
1,94.180.247.20,3
1,112.85.42.94,3
1,5.182.39.96,3
1,106.12.23.223,3
1,92.222.72.234,3
1,5.188.86.168,3
1,151.80.200.116,3
1,5.188.86.167,3
1,106.13.65.106,3
1,180.76.183.164,3
1,118.25.196.31,3
1,142.93.121.47,3
1,106.54.121.45,3
1,63.240.240.74,3
1,111.62.12.169,3
1,89.179.246.46,3
1,178.33.12.237,3
1,37.139.2.218,3
1,52.91.196.196,3
1,94.180.247.20,3
1,106.12.23.223,3
1,106.12.186.91,3
1,103.129.222.207,3
1,92.222.72.234,3
1,151.80.200.116,3
1,112.158.118.159,3
1,118.25.196.31,3
1,178.33.12.237,3
1,106.12.23.223,3
1,180.76.183.164,3
1,37.139.2.218,3
1,94.180.247.20,3
1,92.222.72.234,3
1,5.188.86.212,3
1,142.93.121.47,3
1,89.179.246.46,3
1,151.80.200.116,3
1,63.240.240.74,3
1,88.214.26.97,3
1,106.54.121.45,3
1,106.12.23.223,3
1,106.13.65.106,3
1,178.33.12.237,3
1,118.25.196.31,3
1,94.180.247.20,3
1,80.2.185.225,3
1,80.2.185.225,3
1,80.2.185.225,3
0,80.2.185.225,0
1,80.2.185.225,2
1,80.2.185.225,2
1,80.2.185.225,1
1,80.2.185.225,2
1,80.2.185.225,1
1,80.2.185.225,2
1,80.2.185.225,2
1,80.2.185.225,2
1,80.2.185.225,2
1,80.2.185.225,2
1,80.2.185.225,1
1,80.2.185.225,2
1,80.2.185.225,2
1,37.139.2.218,3
1,92.222.72.234,3
1,141.98.81.138,3
1,106.12.186.91,3
1,112.158.118.159,3
1,151.80.200.116,3
1,106.12.23.223,3
1,88.214.26.93,3
1,103.129.222.207,3
1,180.76.183.164,3
1,178.33.12.237,3
1,89.179.246.46,3
1,94.180.247.20,3
1,142.93.121.47,3
1,106.54.121.45,3
1,92.222.72.234,3
1,118.25.196.31,3
1,220.133.203.210,3
1,5.182.39.97,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,106.12.23.223,3
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
1,37.139.2.218,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,63.240.240.74,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,151.80.200.116,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,178.33.12.237,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
0,220.133.203.210,0
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,1
1,220.133.203.210,2
1,220.133.203.210,2
1,220.133.203.210,3
1,106.13.65.106,3
1,220.133.203.210,3
1,106.12.23.223,3
1,220.133.203.210,3
1,220.133.203.210,3
1,220.133.203.210,3
1,92.222.72.234,3
1,180.76.183.164,3
1,112.158.118.159,3
1,118.25.196.31,3
1,37.139.2.218,3
1,151.80.200.116,3
1,106.12.186.91,3
1,89.179.246.46,3
1,5.188.86.212,3
1,142.93.121.47,3
1,106.54.121.45,3
1,106.12.23.223,3
1,178.33.12.237,3
1,92.222.72.234,3
1,63.240.240.74,3
1,103.129.222.207,3
1,151.80.200.116,3
1,37.139.2.218,3
1,141.98.81.150,3
1,88.214.26.97,3
1,118.25.196.31,3
1,106.12.23.223,3
1,180.76.183.164,3
1,92.222.72.234,3
1,178.33.12.237,3
1,89.179.246.46,3
1,112.158.118.159,3
1,52.91.196.196,3
1,106.13.65.106,3
1,106.12.23.223,3
1,142.93.121.47,3
1,106.54.121.45,3
1,151.80.200.116,3
1,37.139.2.218,3
1,88.214.26.93,3
1,106.12.186.91,3
1,118.25.196.31,3
1,49.88.112.77,3
1,49.88.112.77,3
1,92.222.72.234,3
1,49.88.112.77,3
1,178.33.12.237,3
1,63.240.240.74,3
1,106.12.23.223,3
1,180.76.183.164,3
0,49.88.112.77,0
1,151.80.200.116,3
1,141.98.81.150,3
1,103.129.222.207,3
1,37.139.2.218,3
1,89.179.246.46,3
1,92.222.72.234,3
1,106.12.23.223,3
1,106.54.121.45,3
1,178.33.12.237,3
1,118.25.196.31,3
1,142.93.121.47,3
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,112.158.118.159,3
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,90.142.51.185,3
1,90.142.51.185,3
0,90.142.51.185,0
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,1
1,90.142.51.185,2
1,90.142.51.185,2
1,151.80.200.116,3
1,106.13.65.106,3
1,106.12.23.223,3
1,37.139.2.218,3
1,68.228.98.246,3
1,63.240.240.74,3
1,92.222.72.234,3
1,106.12.186.91,3
1,5.188.86.219,3
1,178.33.12.237,3
1,180.76.183.164,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,141.98.81.37,3
1,118.25.196.31,3
1,89.179.246.46,3
1,88.214.26.97,3
1,106.12.23.223,3
1,106.54.121.45,3
1,151.80.200.116,3
1,142.93.121.47,3
1,92.222.72.234,3
1,37.139.2.218,3
1,178.33.12.237,3
1,103.129.222.207,3
1,112.158.118.159,3
1,106.12.23.223,3
1,118.25.196.31,3
1,63.240.240.74,3
1,88.214.26.93,3
1,180.76.183.164,3
1,92.222.72.234,3
1,151.80.200.116,3
1,89.179.246.46,3
1,111.62.12.169,3
1,178.33.12.237,3
1,37.139.2.218,3
1,106.12.23.223,3
1,106.13.65.106,3
1,106.12.186.91,3
1,106.54.121.45,3
1,142.93.121.47,3
0,23.228.109.180,0
1,23.228.109.180,2
1,118.25.196.31,3
1,106.12.23.223,3
1,151.80.200.116,3
1,141.98.81.150,3
0,68.228.98.246,0
1,68.228.98.246,2
1,178.33.12.237,3
1,37.139.2.218,3
1,112.158.118.159,3
1,180.76.183.164,3
1,5.188.86.219,3
1,103.129.222.207,3
1,89.179.246.46,3
1,52.91.196.196,3
1,63.240.240.74,3
1,23.228.109.180,2
1,23.228.109.180,1
1,106.12.23.223,3
1,23.228.109.180,2
1,88.214.26.88,3
1,151.80.200.116,3
1,106.54.121.45,3
1,118.25.196.31,3
1,178.33.12.237,3
1,37.139.2.218,3
1,142.93.121.47,3
1,106.12.186.91,3
1,106.13.65.106,3
1,106.12.23.223,3
1,88.214.26.97,3
1,111.62.12.169,3
1,180.76.183.164,3
1,151.80.200.116,3
1,89.179.246.46,3
1,178.33.12.237,3
1,141.98.81.150,3
1,112.158.118.159,3
1,106.12.23.223,3
1,118.25.196.31,3
1,5.188.86.212,3
1,5.188.86.206,3
1,37.139.2.218,3
1,68.228.98.246,3
1,103.129.222.207,3
1,88.214.26.93,3
1,106.12.23.223,3
1,142.93.121.47,3
1,178.33.12.237,3
1,151.80.200.116,3
1,141.98.81.138,3
1,118.25.196.31,3
1,106.12.186.91,3
1,37.139.2.218,3
1,180.76.183.164,3
1,89.179.246.46,3
1,106.12.23.223,3
1,106.13.65.106,3
1,5.188.86.219,3
1,5.182.39.97,3
1,112.158.118.159,3
1,178.33.12.237,3
1,151.80.200.116,3
1,88.214.26.88,3
1,106.54.121.45,3
1,106.12.23.223,3
1,182.61.49.179,3
1,118.25.196.31,3
1,111.62.12.169,3
1,37.139.2.218,3
1,142.93.121.47,3
1,103.129.222.207,3
1,180.76.183.164,3
1,178.33.12.237,3
1,89.179.246.46,3
1,106.12.23.223,3
1,151.80.200.116,3
1,68.228.98.246,3
1,106.12.186.91,3
1,88.214.26.97,3
1,118.25.196.31,3
1,37.139.2.218,3
1,141.98.81.150,3
1,112.158.118.159,3
1,106.12.23.223,3
1,106.13.65.106,3
1,178.33.12.237,3
1,151.80.200.116,3
1,142.93.121.47,3
1,180.76.183.164,3
1,89.179.246.46,3
1,106.12.23.223,3
